t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3,primal_residual,dual_residual
1.552,0.00681199,-0.000305305,-0.00705261,8.15665e-06,8.18772e-05,0.0104239,5.04947e-05,8.31073e-07,9.81815e-07,-7.28959e-05,-0.000936842,0.0106369,0.678124,0.638515,0.667796,0.647951,0,0
1.553,0.00681205,-0.000305304,-0.00705261,8.12546e-06,8.14084e-05,0.0104292,5.20151e-05,6.86834e-07,9.73675e-07,-7.31314e-05,-0.000936843,0.0106338,0.678124,0.638515,0.667796,0.647951,0,0
1.554,0.0068121,-0.000305304,-0.00705261,8.09416e-06,8.09395e-05,0.0104345,5.35238e-05,5.43354e-07,9.65911e-07,-7.33495e-05,-0.000936784,0.0106307,0.678123,0.638515,0.667796,0.647951,0,0
1.555,0.00681215,-0.000305303,-0.00705261,8.06275e-06,8.04708e-05,0.0104399,5.50209e-05,4.00633e-07,9.58547e-07,-7.3554e-05,-0.000936676,0.0106276,0.678123,0.638515,0.667796,0.647951,0,0
1.556,0.00681221,-0.000305303,-0.00705261,8.03125e-06,8.0002e-05,0.0104452,5.65064e-05,2.58672e-07,9.51398e-07,-7.37457e-05,-0.000936523,0.0106245,0.678123,0.638515,0.667796,0.647951,0,0
1.557,0.00681227,-0.000305303,-0.00705261,7.99964e-06,7.95334e-05,0.0104505,5.79803e-05,1.17471e-07,9.44367e-07,-7.39252e-05,-0.000936321,0.0106213,0.678123,0.638515,0.667796,0.647951,0,0
1.558,0.00681232,-0.000305303,-0.00705261,7.96795e-06,7.90649e-05,0.0104558,5.94426e-05,-2.29686e-08,9.37489e-07,-7.41022e-05,-0.000936074,0.0106182,0.678123,0.638515,0.667796,0.647951,0,0
1.559,0.00681238,-0.000305303,-0.00705261,7.93617e-06,7.85965e-05,0.0104611,6.08934e-05,-1.62647e-07,9.30715e-07,-7.42618e-05,-0.00093577,0.0106151,0.678123,0.638515,0.667797,0.647951,0,0
1.56,0.00681245,-0.000305303,-0.00705261,7.90431e-06,7.81283e-05,0.0104664,6.23326e-05,-3.01563e-07,9.24254e-07,-7.44201e-05,-0.000935414,0.010612,0.678123,0.638515,0.667797,0.647951,0,0
1.561,0.00681251,-0.000305303,-0.00705261,7.87238e-06,7.76602e-05,0.0104717,6.37603e-05,-4.39718e-07,9.18131e-07,-7.45681e-05,-0.000935,0.0106089,0.678123,0.638515,0.667797,0.647951,0,0
1.562,0.00681257,-0.000305304,-0.0070526,7.84037e-06,7.71924e-05,0.010477,6.51765e-05,-5.77111e-07,9.12202e-07,-7.4697e-05,-0.000934533,0.0106058,0.678123,0.638515,0.667797,0.64795,0,0
1.563,0.00681264,-0.000305305,-0.0070526,7.80829e-06,7.67249e-05,0.0104823,6.65813e-05,-7.13741e-07,9.06421e-07,-7.48049e-05,-0.000934007,0.0106027,0.678123,0.638515,0.667797,0.64795,0,0
1.564,0.00681271,-0.000305305,-0.0070526,7.77617e-06,7.62576e-05,0.0104876,6.79746e-05,-8.49609e-07,9.0078e-07,-7.48927e-05,-0.000933425,0.0105996,0.678123,0.638515,0.667797,0.64795,0,0
1.565,0.00681278,-0.000305306,-0.0070526,7.744e-06,7.57906e-05,0.0104929,6.93565e-05,-9.84715e-07,8.95443e-07,-7.49741e-05,-0.000932776,0.0105964,0.678123,0.638515,0.667797,0.64795,0,0
1.566,0.00681285,-0.000305307,-0.0070526,7.71179e-06,7.5324e-05,0.0104982,7.07271e-05,-1.11906e-06,8.90228e-07,-7.50493e-05,-0.000932065,0.0105933,0.678123,0.638516,0.667797,0.64795,0,0
1.567,0.00681292,-0.000305309,-0.0070526,7.67954e-06,7.48577e-05,0.0105035,7.20862e-05,-1.25264e-06,8.85215e-07,-7.51251e-05,-0.000931287,0.0105902,0.678123,0.638516,0.667797,0.64795,0,0
1.568,0.00681299,-0.00030531,-0.0070526,7.64724e-06,7.43918e-05,0.0105088,7.3434e-05,-1.38547e-06,8.80184e-07,-7.5198e-05,-0.000930456,0.0105871,0.678123,0.638516,0.667797,0.64795,0,0
1.569,0.00681306,-0.000305311,-0.0070526,7.61491e-06,7.39264e-05,0.0105141,7.47705e-05,-1.51753e-06,8.75473e-07,-7.52684e-05,-0.000929567,0.010584,0.678123,0.638516,0.667797,0.64795,0,0
1.57,0.00681314,-0.000305313,-0.0070526,7.58253e-06,7.34614e-05,0.0105194,7.60957e-05,-1.64884e-06,8.71028e-07,-7.53395e-05,-0.00092862,0.0105809,0.678122,0.638516,0.667797,0.64795,0,0
1.571,0.00681322,-0.000305315,-0.0070526,7.55011e-06,7.29969e-05,0.0105247,7.74097e-05,-1.77938e-06,8.66748e-07,-7.54052e-05,-0.000927618,0.0105778,0.678122,0.638516,0.667797,0.64795,0,0
1.572,0.00681329,-0.000305316,-0.0070526,7.51766e-06,7.25329e-05,0.01053,7.87124e-05,-1.90917e-06,8.62592e-07,-7.5469e-05,-0.000926554,0.0105747,0.678122,0.638516,0.667797,0.64795,0,0
1.573,0.00681337,-0.000305318,-0.00705259,7.48517e-06,7.20695e-05,0.0105353,8.00039e-05,-2.0382e-06,8.58254e-07,-7.55405e-05,-0.000925429,0.0105716,0.678122,0.638516,0.667797,0.64795,0,0
1.574,0.00681345,-0.000305321,-0.00705259,7.45263e-06,7.16067e-05,0.0105406,8.12843e-05,-2.16647e-06,8.53788e-07,-7.56222e-05,-0.000924242,0.0105685,0.678122,0.638516,0.667797,0.64795,0,0
1.575,0.00681354,-0.000305323,-0.00705259,7.42004e-06,7.11444e-05,0.0105458,8.25535e-05,-2.29398e-06,8.49033e-07,-7.57013e-05,-0.000923008,0.0105654,0.678122,0.638516,0.667797,0.64795,0,0
1.576,0.00681362,-0.000305325,-0.00705259,7.38741e-06,7.06828e-05,0.0105511,8.38116e-05,-2.42074e-06,8.44048e-07,-7.57871e-05,-0.000921733,0.0105623,0.678122,0.638516,0.667797,0.64795,0,0
1.577,0.0068137,-0.000305328,-0.00705259,7.35473e-06,7.02218e-05,0.0105564,8.50586e-05,-2.54673e-06,8.38804e-07,-7.58702e-05,-0.000920409,0.0105592,0.678122,0.638516,0.667797,0.64795,0,0
1.578,0.00681379,-0.00030533,-0.00705259,7.322e-06,6.97615e-05,0.0105617,8.62946e-05,-2.67198e-06,8.334e-07,-7.59506e-05,-0.000919046,0.0105561,0.678122,0.638516,0.667797,0.64795,0,0
1.579,0.00681388,-0.000305333,-0.00705259,7.28922e-06,6.93019e-05,0.010567,8.75195e-05,-2.79646e-06,8.27796e-07,-7.60316e-05,-0.000917641,0.010553,0.678122,0.638516,0.667797,0.64795,0,0
1.58,0.00681396,-0.000305336,-0.00705259,7.2564e-06,6.8843e-05,0.0105722,8.87335e-05,-2.92019e-06,8.22046e-07,-7.61221e-05,-0.0009162,0.0105499,0.678122,0.638516,0.667797,0.64795,0,0
1.581,0.00681405,-0.000305339,-0.00705259,7.22352e-06,6.83848e-05,0.0105775,8.99365e-05,-3.04316e-06,8.16162e-07,-7.62098e-05,-0.000914718,0.0105468,0.678122,0.638516,0.667797,0.64795,0,0
1.582,0.00681414,-0.000305342,-0.00705259,7.19058e-06,6.79274e-05,0.0105828,9.11285e-05,-3.16538e-06,8.1036e-07,-7.63037e-05,-0.000913207,0.0105437,0.678122,0.638517,0.667797,0.64795,0,0
1.583,0.00681424,-0.000305345,-0.00705259,7.1576e-06,6.74708e-05,0.0105881,9.23097e-05,-3.28684e-06,8.04381e-07,-7.63913e-05,-0.000911656,0.0105406,0.678121,0.638517,0.667797,0.64795,0,0
1.584,0.00681433,-0.000305348,-0.00705259,7.12456e-06,6.70149e-05,0.0105933,9.348e-05,-3.40755e-06,7.98407e-07,-7.6473e-05,-0.000910072,0.0105376,0.678121,0.638517,0.667797,0.64795,0,0
1.585,0.00681442,-0.000305352,-0.00705258,7.09147e-06,6.65598e-05,0.0105986,9.46395e-05,-3.52749e-06,7.9269e-07,-7.65553e-05,-0.000908452,0.0105345,0.678121,0.638517,0.667797,0.64795,0,0
1.586,0.00681452,-0.000305356,-0.00705258,7.05833e-06,6.61056e-05,0.0106039,9.57882e-05,-3.64669e-06,7.87178e-07,-7.66291e-05,-0.000906787,0.0105314,0.678121,0.638517,0.667798,0.64795,0,0
1.587,0.00681461,-0.000305359,-0.00705258,7.02515e-06,6.56522e-05,0.0106091,9.69261e-05,-3.76513e-06,7.81738e-07,-7.66978e-05,-0.000905089,0.0105283,0.678121,0.638517,0.667798,0.64795,0,0
1.588,0.00681471,-0.000305363,-0.00705258,6.99193e-06,6.51996e-05,0.0106144,9.80534e-05,-3.88281e-06,7.76408e-07,-7.67709e-05,-0.000903357,0.0105252,0.678121,0.638517,0.667798,0.64795,0,0
1.589,0.00681481,-0.000305367,-0.00705258,6.95866e-06,6.47479e-05,0.0106196,9.91699e-05,-3.99974e-06,7.71185e-07,-7.68483e-05,-0.000901591,0.0105221,0.678121,0.638517,0.667798,0.64795,0,0
1.59,0.00681491,-0.000305371,-0.00705258,6.92534e-06,6.42972e-05,0.0106249,0.000100276,-4.11592e-06,7.65979e-07,-7.69176e-05,-0.000899788,0.010519,0.678121,0.638517,0.667798,0.64795,0,0
1.591,0.00681501,-0.000305375,-0.00705258,6.89198e-06,6.38473e-05,0.0106302,0.000101371,-4.23134e-06,7.60619e-07,-7.69788e-05,-0.000897963,0.010516,0.678121,0.638517,0.667798,0.64795,0,0
1.592,0.00681511,-0.000305379,-0.00705258,6.85858e-06,6.33983e-05,0.0106354,0.000102456,-4.346e-06,7.55159e-07,-7.70354e-05,-0.000896118,0.0105129,0.678121,0.638517,0.667798,0.64795,0,0
1.593,0.00681522,-0.000305384,-0.00705258,6.82514e-06,6.29503e-05,0.0106407,0.00010353,-4.45992e-06,7.49731e-07,-7.70908e-05,-0.000894252,0.0105098,0.678121,0.638517,0.667798,0.64795,0,0
1.594,0.00681532,-0.000305388,-0.00705258,6.79167e-06,6.25032e-05,0.0106459,0.000104593,-4.57308e-06,7.44206e-07,-7.71357e-05,-0.000892369,0.0105067,0.678121,0.638517,0.667798,0.64795,0,0
1.595,0.00681543,-0.000305393,-0.00705258,6.75816e-06,6.2057e-05,0.0106512,0.000105646,-4.68548e-06,7.38672e-07,-7.71764e-05,-0.000890481,0.0105036,0.678121,0.638517,0.667798,0.64795,0,0
1.596,0.00681553,-0.000305398,-0.00705258,6.72463e-06,6.16118e-05,0.0106564,0.000106689,-4.79714e-06,7.33386e-07,-7.72197e-05,-0.000888578,0.0105006,0.678121,0.638517,0.667798,0.64795,0,0
1.597,0.00681564,-0.000305403,-0.00705258,6.69106e-06,6.11676e-05,0.0106617,0.000107721,-4.90804e-06,7.28249e-07,-7.7259e-05,-0.000886665,0.0104975,0.678121,0.638517,0.667798,0.64795,0,0
1.598,0.00681575,-0.000305408,-0.00705258,6.65747e-06,6.07243e-05,0.0106669,0.000108743,-5.01819e-06,7.23253e-07,-7.72883e-05,-0.00088475,0.0104944,0.678121,0.638517,0.667798,0.64795,0,0
1.599,0.00681586,-0.000305413,-0.00705257,6.62385e-06,6.02819e-05,0.0106722,0.000109755,-5.1276e-06,7.18227e-07,-7.73143e-05,-0.000882827,0.0104913,0.678121,0.638517,0.667798,0.64795,0,0
1.6,0.00681597,-0.000305418,-0.00705257,6.59021e-06,5.98406e-05,0.0106774,0.000110756,-5.23625e-06,7.1313e-07,-7.73342e-05,-0.000880898,0.0104883,0.678121,0.638517,0.667798,0.64795,0,0
1.601,0.00681608,-0.000305423,-0.00705257,6.55655e-06,5.94001e-05,0.0106827,0.000111747,-5.34415e-06,7.07924e-07,-7.73572e-05,-0.000878974,0.0104852,0.678121,0.638517,0.667798,0.64795,0,0
1.602,0.00681619,-0.000305429,-0.00705257,6.52287e-06,5.89607e-05,0.0106879,0.000112728,-5.4513e-06,7.02614e-07,-7.73832e-05,-0.000877053,0.0104821,0.678121,0.638517,0.667797,0.64795,0,0
1.603,0.0068163,-0.000305434,-0.00705257,6.48916e-06,5.85222e-05,0.0106932,0.000113698,-5.55771e-06,6.9725e-07,-7.7403e-05,-0.000875128,0.010479,0.678121,0.638517,0.667797,0.64795,0,0
1.604,0.00681642,-0.00030544,-0.00705257,6.45544e-06,5.80847e-05,0.0106984,0.000114659,-5.66337e-06,6.91921e-07,-7.74171e-05,-0.000873185,0.010476,0.678121,0.638517,0.667797,0.64795,0,0
1.605,0.00681653,-0.000305445,-0.00705257,6.4217e-06,5.76481e-05,0.0107036,0.000115609,-5.76828e-06,6.86923e-07,-7.74227e-05,-0.000871235,0.0104729,0.678121,0.638517,0.667798,0.64795,0,0
1.606,0.00681665,-0.000305451,-0.00705257,6.38794e-06,5.72126e-05,0.0107089,0.000116549,-5.87245e-06,6.82115e-07,-7.74233e-05,-0.000869275,0.0104698,0.678121,0.638517,0.667798,0.64795,0,0
1.607,0.00681677,-0.000305457,-0.00705257,6.35418e-06,5.6778e-05,0.0107141,0.000117479,-5.97587e-06,6.77363e-07,-7.74162e-05,-0.000867303,0.0104668,0.678121,0.638517,0.667798,0.64795,0,0
1.608,0.00681688,-0.000305463,-0.00705257,6.32042e-06,5.63444e-05,0.0107193,0.000118399,-6.07855e-06,6.72912e-07,-7.74014e-05,-0.000865325,0.0104637,0.678121,0.638517,0.667798,0.64795,0,0
1.609,0.006817,-0.000305469,-0.00705257,6.28665e-06,5.59118e-05,0.0107246,0.000119309,-6.18049e-06,6.68921e-07,-7.73856e-05,-0.000863341,0.0104606,0.678121,0.638517,0.667798,0.64795,0,0
1.61,0.00681712,-0.000305476,-0.00705257,6.25288e-06,5.54801e-05,0.0107298,0.000120209,-6.28168e-06,6.65408e-07,-7.73656e-05,-0.00086136,0.0104576,0.678121,0.638517,0.667798,0.64795,0,0
1.611,0.00681724,-0.000305482,-0.00705257,6.21911e-06,5.50495e-05,0.010735,0.0001211,-6.38214e-06,6.62093e-07,-7.73288e-05,-0.000859396,0.0104545,0.678121,0.638517,0.667798,0.64795,0,0
1.612,0.00681736,-0.000305488,-0.00705257,6.18535e-06,5.46199e-05,0.0107403,0.00012198,-6.48185e-06,6.58973e-07,-7.72828e-05,-0.000857429,0.0104515,0.678121,0.638518,0.667798,0.64795,0,0
1.613,0.00681749,-0.000305495,-0.00705256,6.15161e-06,5.41912e-05,0.0107455,0.000122851,-6.58083e-06,6.56073e-07,-7.72309e-05,-0.000855456,0.0104484,0.678121,0.638518,0.667798,0.64795,0,0
1.614,0.00681761,-0.000305501,-0.00705256,6.11788e-06,5.37635e-05,0.0107507,0.000123711,-6.67907e-06,6.53511e-07,-7.71766e-05,-0.00085348,0.0104453,0.678121,0.638518,0.667798,0.64795,0,0
1.615,0.00681773,-0.000305508,-0.00705256,6.08417e-06,5.33368e-05,0.0107559,0.000124562,-6.77657e-06,6.51103e-07,-7.71138e-05,-0.000851502,0.0104423,0.678121,0.638518,0.667798,0.64795,0,0
1.616,0.00681786,-0.000305515,-0.00705256,6.05049e-06,5.29111e-05,0.0107612,0.000125403,-6.87334e-06,6.4893e-07,-7.70491e-05,-0.000849521,0.0104392,0.678121,0.638518,0.667798,0.64795,0,0
1.617,0.00681798,-0.000305522,-0.00705256,6.01682e-06,5.24864e-05,0.0107664,0.000126235,-6.96938e-06,6.46812e-07,-7.6989e-05,-0.000847531,0.0104362,0.678121,0.638518,0.667798,0.64795,0,0
1.618,0.00681811,-0.000305529,-0.00705256,5.98317e-06,5.20627e-05,0.0107716,0.000127057,-7.06469e-06,6.4479e-07,-7.69301e-05,-0.000845537,0.0104331,0.678121,0.638518,0.667798,0.64795,0,0
1.619,0.00681824,-0.000305536,-0.00705256,5.94954e-06,5.164e-05,0.0107768,0.000127869,-7.15927e-06,6.43023e-07,-7.68783e-05,-0.000843543,0.01043,0.678121,0.638518,0.667798,0.64795,0,0
1.62,0.00681837,-0.000305543,-0.00705256,5.91592e-06,5.12183e-05,0.010782,0.000128672,-7.25312e-06,6.41497e-07,-7.68331e-05,-0.000841557,0.010427,0.678121,0.638518,0.667798,0.64795,0,0
1.621,0.0068185,-0.000305551,-0.00705256,5.88231e-06,5.07975e-05,0.0107872,0.000129465,-7.34624e-06,6.4016e-07,-7.67974e-05,-0.000839574,0.0104239,0.678121,0.638518,0.667798,0.647951,0,0
1.622,0.00681863,-0.000305558,-0.00705256,5.84871e-06,5.03778e-05,0.0107924,0.000130248,-7.43864e-06,6.39089e-07,-7.67708e-05,-0.000837589,0.0104209,0.678121,0.638518,0.667798,0.647951,0,0
1.623,0.00681876,-0.000305565,-0.00705256,5.8151e-06,4.99591e-05,0.0107977,0.000131022,-7.53031e-06,6.38145e-07,-7.67502e-05,-0.000835586,0.0104178,0.678121,0.638518,0.667798,0.647951,0,0
1.624,0.00681889,-0.000305573,-0.00705256,5.7815e-06,4.95413e-05,0.0108029,0.000131787,-7.62126e-06,6.37317e-07,-7.67475e-05,-0.000833572,0.0104148,0.678121,0.638518,0.667798,0.647951,0,0
1.625,0.00681902,-0.000305581,-0.00705256,5.74787e-06,4.91246e-05,0.0108081,0.000132542,-7.71149e-06,6.36692e-07,-7.67619e-05,-0.000831548,0.0104117,0.678121,0.638518,0.667798,0.647951,0,0
1.626,0.00681915,-0.000305588,-0.00705256,5.71423e-06,4.87089e-05,0.0108133,0.000133288,-7.80099e-06,6.36172e-07,-7.67862e-05,-0.000829519,0.0104087,0.678121,0.638518,0.667798,0.647951,0,0
1.627,0.00681929,-0.000305596,-0.00705256,5.68056e-06,4.82942e-05,0.0108185,0.000134024,-7.88977e-06,6.35752e-07,-7.682e-05,-0.000827488,0.0104056,0.678121,0.638518,0.667798,0.647951,0,0
1.628,0.00681942,-0.000305604,-0.00705256,5.64686e-06,4.78805e-05,0.0108237,0.000134751,-7.97784e-06,6.35387e-07,-7.68602e-05,-0.000825437,0.0104026,0.678121,0.638518,0.667798,0.647951,0,0
1.629,0.00681956,-0.000305612,-0.00705255,5.61313e-06,4.74679e-05,0.0108289,0.000135469,-8.06518e-06,6.34818e-07,-7.69123e-05,-0.000823375,0.0103995,0.678121,0.638518,0.667798,0.64795,0,0
1.63,0.00681969,-0.00030562,-0.00705255,5.57936e-06,4.70563e-05,0.0108341,0.000136178,-8.1518e-06,6.34017e-07,-7.69728e-05,-0.000821305,0.0103965,0.678121,0.638518,0.667797,0.64795,0,0
1.631,0.00681983,-0.000305629,-0.00705255,5.54555e-06,4.66457e-05,0.0108393,0.000136877,-8.2377e-06,6.33291e-07,-7.70323e-05,-0.000819218,0.0103934,0.678121,0.638518,0.667797,0.64795,0,0
1.632,0.00681997,-0.000305637,-0.00705255,5.51169e-06,4.62362e-05,0.0108445,0.000137567,-8.32288e-06,6.32722e-07,-7.70905e-05,-0.000817122,0.0103904,0.67812,0.638518,0.667797,0.647951,0,0
1.633,0.0068201,-0.000305645,-0.00705255,5.4778e-06,4.58277e-05,0.0108497,0.000138248,-8.40735e-06,6.32094e-07,-7.7157e-05,-0.000815019,0.0103873,0.67812,0.638518,0.667797,0.647951,0,0
1.634,0.00682024,-0.000305654,-0.00705255,5.44385e-06,4.54203e-05,0.0108549,0.00013892,-8.49109e-06,6.31702e-07,-7.7228e-05,-0.000812907,0.0103843,0.67812,0.638518,0.667797,0.647951,0,0
1.635,0.00682038,-0.000305662,-0.00705255,5.40986e-06,4.50139e-05,0.0108601,0.000139583,-8.57411e-06,6.31623e-07,-7.73098e-05,-0.000810787,0.0103813,0.67812,0.638518,0.667797,0.647951,0,0
1.636,0.00682052,-0.000305671,-0.00705255,5.37582e-06,4.46086e-05,0.0108653,0.000140237,-8.65642e-06,6.31461e-07,-7.73866e-05,-0.000808649,0.0103782,0.67812,0.638518,0.667797,0.647951,0,0
1.637,0.00682066,-0.000305679,-0.00705255,5.34173e-06,4.42044e-05,0.0108704,0.000140882,-8.738e-06,6.31136e-07,-7.74648e-05,-0.000806494,0.0103752,0.67812,0.638518,0.667797,0.647951,0,0
1.638,0.0068208,-0.000305688,-0.00705255,5.30758e-06,4.38012e-05,0.0108756,0.000141517,-8.81887e-06,6.30651e-07,-7.75378e-05,-0.00080433,0.0103721,0.67812,0.638518,0.667797,0.647951,0,0
1.639,0.00682095,-0.000305697,-0.00705255,5.27339e-06,4.33992e-05,0.0108808,0.000142144,-8.89901e-06,6.30018e-07,-7.76062e-05,-0.000802151,0.0103691,0.67812,0.638518,0.667797,0.647951,0,0
1.64,0.00682109,-0.000305706,-0.00705255,5.23915e-06,4.29982e-05,0.010886,0.000142762,-8.97844e-06,6.29453e-07,-7.76795e-05,-0.000799954,0.0103661,0.67812,0.638518,0.667797,0.647951,0,0
1.641,0.00682123,-0.000305715,-0.00705255,5.20486e-06,4.25983e-05,0.0108912,0.000143372,-9.05715e-06,6.29084e-07,-7.77607e-05,-0.000797731,0.010363,0.67812,0.638518,0.667797,0.647951,0,0
1.642,0.00682137,-0.000305724,-0.00705255,5.17052e-06,4.21996e-05,0.0108964,0.000143972,-9.13514e-06,6.28474e-07,-7.78431e-05,-0.00079549,0.01036,0.67812,0.638518,0.667797,0.64795,0,0
1.643,0.00682152,-0.000305733,-0.00705255,5.13613e-06,4.18019e-05,0.0109015,0.000144564,-9.21241e-06,6.27763e-07,-7.79298e-05,-0.000793228,0.0103569,0.67812,0.638518,0.667797,0.64795,0,0
1.644,0.00682166,-0.000305743,-0.00705255,5.10167e-06,4.14054e-05,0.0109067,0.000145147,-9.28896e-06,6.27041e-07,-7.80206e-05,-0.000790945,0.0103539,0.67812,0.638518,0.667797,0.64795,0,0
1.645,0.00682181,-0.000305752,-0.00705254,5.06716e-06,4.10101e-05,0.0109119,0.000145721,-9.3648e-06,6.26185e-07,-7.81061e-05,-0.000788647,0.0103509,0.67812,0.638518,0.667797,0.64795,0,0
1.646,0.00682195,-0.000305761,-0.00705254,5.0326e-06,4.06159e-05,0.0109171,0.000146286,-9.43991e-06,6.25243e-07,-7.81835e-05,-0.000786332,0.0103478,0.67812,0.638519,0.667797,0.64795,0,0
1.647,0.0068221,-0.000305771,-0.00705254,4.99799e-06,4.02229e-05,0.0109222,0.000146843,-9.5143e-06,6.2431e-07,-7.82535e-05,-0.000783993,0.0103448,0.67812,0.638519,0.667797,0.64795,0,0
1.648,0.00682225,-0.00030578,-0.00705254,4.96333e-06,3.9831e-05,0.0109274,0.000147391,-9.58798e-06,6.2347e-07,-7.83163e-05,-0.000781632,0.0103418,0.67812,0.638519,0.667797,0.64795,0,0
1.649,0.0068224,-0.00030579,-0.00705254,4.92862e-06,3.94403e-05,0.0109326,0.000147931,-9.66093e-06,6.22418e-07,-7.83754e-05,-0.000779247,0.0103387,0.67812,0.638519,0.667797,0.64795,0,0
1.65,0.00682254,-0.0003058,-0.00705254,4.89388e-06,3.90509e-05,0.0109378,0.000148462,-9.73317e-06,6.21416e-07,-7.84368e-05,-0.00077685,0.0103357,0.67812,0.638519,0.667797,0.64795,0,0
1.651,0.00682269,-0.000305809,-0.00705254,4.85909e-06,3.86626e-05,0.0109429,0.000148985,-9.80469e-06,6.20465e-07,-7.84882e-05,-0.000774438,0.0103327,0.67812,0.638519,0.667797,0.64795,0,0
1.652,0.00682284,-0.000305819,-0.00705254,4.82427e-06,3.82755e-05,0.0109481,0.000149499,-9.87549e-06,6.19311e-07,-7.85241e-05,-0.000772011,0.0103296,0.67812,0.638519,0.667797,0.64795,0,0
1.653,0.00682299,-0.000305829,-0.00705254,4.78941e-06,3.78897e-05,0.0109533,0.000150005,-9.94557e-06,6.1809e-07,-7.85605e-05,-0.000769571,0.0103266,0.67812,0.638519,0.667797,0.64795,0,0
1.654,0.00682314,-0.000305839,-0.00705254,4.75453e-06,3.7505e-05,0.0109584,0.000150502,-1.00149e-05,6.16764e-07,-7.85943e-05,-0.000767118,0.0103236,0.67812,0.638519,0.667797,0.64795,0,0
1.655,0.00682329,-0.000305849,-0.00705254,4.71961e-06,3.71217e-05,0.0109636,0.000150991,-1.00836e-05,6.15594e-07,-7.86258e-05,-0.000764651,0.0103206,0.67812,0.638519,0.667797,0.64795,0,0
1.656,0.00682344,-0.000305859,-0.00705254,4.68467e-06,3.67395e-05,0.0109687,0.000151472,-1.01515e-05,6.14695e-07,-7.86519e-05,-0.000762168,0.0103175,0.67812,0.638519,0.667798,0.647951,0,0
1.657,0.0068236,-0.00030587,-0.00705254,4.6497e-06,3.63586e-05,0.0109739,0.000151944,-1.02187e-05,6.141e-07,-7.86761e-05,-0.000759666,0.0103145,0.67812,0.638519,0.667798,0.647951,0,0
1.658,0.00682375,-0.00030588,-0.00705254,4.61471e-06,3.59789e-05,0.0109791,0.000152409,-1.02852e-05,6.13498e-07,-7.86892e-05,-0.00075715,0.0103115,0.67812,0.638519,0.667798,0.647951,0,0
1.659,0.0068239,-0.00030589,-0.00705254,4.5797e-06,3.56005e-05,0.0109842,0.000152865,-1.0351e-05,6.12759e-07,-7.86947e-05,-0.000754624,0.0103085,0.67812,0.638519,0.667798,0.647951,0,0
1.66,0.00682405,-0.0003059,-0.00705254,4.54468e-06,3.52234e-05,0.0109894,0.000153313,-1.0416e-05,6.11718e-07,-7.86867e-05,-0.000752088,0.0103054,0.67812,0.638519,0.667798,0.647951,0,0
1.661,0.00682421,-0.000305911,-0.00705253,4.50965e-06,3.48475e-05,0.0109945,0.000153753,-1.04804e-05,6.10269e-07,-7.86632e-05,-0.000749527,0.0103024,0.678119,0.638519,0.667798,0.64795,0,0
1.662,0.00682436,-0.000305921,-0.00705253,4.47461e-06,3.4473e-05,0.0109997,0.000154184,-1.0544e-05,6.08394e-07,-7.8634e-05,-0.000746959,0.0102994,0.678119,0.638519,0.667797,0.64795,0,0
1.663,0.00682452,-0.000305932,-0.00705253,4.43959e-06,3.40997e-05,0.0110048,0.000154608,-1.0607e-05,6.05982e-07,-7.85963e-05,-0.000744374,0.0102964,0.678119,0.638519,0.667797,0.64795,0,0
1.664,0.00682467,-0.000305943,-0.00705253,4.40456e-06,3.37277e-05,0.01101,0.000155024,-1.06692e-05,6.03363e-07,-7.85599e-05,-0.000741769,0.0102934,0.678119,0.638519,0.667797,0.64795,0,0
1.665,0.00682483,-0.000305953,-0.00705253,4.36954e-06,3.3357e-05,0.0110151,0.000155432,-1.07307e-05,6.00292e-07,-7.85187e-05,-0.000739146,0.0102903,0.678119,0.638519,0.667797,0.64795,0,0
1.666,0.00682498,-0.000305964,-0.00705253,4.33453e-06,3.29876e-05,0.0110203,0.000155831,-1.07915e-05,5.9666e-07,-7.84695e-05,-0.000736515,0.0102873,0.678119,0.638519,0.667797,0.64795,0,0
1.667,0.00682514,-0.000305975,-0.00705253,4.29953e-06,3.26196e-05,0.0110254,0.000156223,-1.08516e-05,5.92332e-07,-7.84005e-05,-0.000733871,0.0102843,0.678119,0.638519,0.667797,0.64795,0,0
1.668,0.00682529,-0.000305986,-0.00705253,4.26456e-06,3.22529e-05,0.0110305,0.000156608,-1.09109e-05,5.87509e-07,-7.83251e-05,-0.000731207,0.0102813,0.678119,0.638519,0.667797,0.64795,0,0
1.669,0.00682545,-0.000305997,-0.00705253,4.22961e-06,3.18875e-05,0.0110357,0.000156984,-1.09696e-05,5.82048e-07,-7.82438e-05,-0.000728519,0.0102783,0.678119,0.638519,0.667797,0.64795,0,0
1.67,0.00682561,-0.000306008,-0.00705253,4.19468e-06,3.15235e-05,0.0110408,0.000157352,-1.10276e-05,5.759e-07,-7.81568e-05,-0.000725808,0.0102752,0.678119,0.638519,0.667797,0.64795,0,0
1.671,0.00682577,-0.000306019,-0.00705253,4.15979e-06,3.11608e-05,0.011046,0.000157713,-1.10848e-05,5.6931e-07,-7.80615e-05,-0.000723072,0.0102722,0.678119,0.638519,0.667797,0.64795,0,0
